EMPRESA;id;PUBLICACION;MES;DIA;ANIO;hora;numreactions;numcomments;numshares;numlikes;numloves;numwows;numhahas;numsads;numangrys
EMPRESAI;1,52599E+15;photo;2;3;2018;6.12;28;8;0;27;1;0;0;0;0
EMPRESAI;1,52577E+15;photo;2;3;2018;0.07;45;0;0;44;0;0;1;0;0
EMPRESAI;1,52519E+15;photo;2;2;2018;9.58;104;57;0;100;0;3;1;0;0
EMPRESAI;1,52401E+15;photo;2;1;2018;8.35;123;96;6;119;2;2;0;0;0
EMPRESAI;1,52396E+15;photo;2;1;2018;7.27;66;2;0;62;0;4;0;0;0
EMPRESAI;1,5237E+15;photo;2;1;2018;0.18;40;14;0;37;2;1;0;0;0
EMPRESAI;1,52305E+15;photo;1;31;2018;7.58;59;0;0;59;0;0;0;0;0
EMPRESAI;1,52275E+15;status;1;30;2018;23.40;63;5;0;58;0;0;2;2;1
EMPRESAI;1,52169E+15;photo;1;29;2018;23.30;129;80;1;122;4;3;0;0;0
EMPRESAI;1,52127E+15;status;1;29;2018;12.47;27;0;0;27;0;0;0;0;0
EMPRESAI;1,52067E+15;photo;1;29;2018;0.28;123;92;6;119;2;2;0;0;0
EMPRESAI;1,52018E+15;video;1;28;2018;12;6;8;0;6;0;0;0;0;0
EMPRESAI;1,52015E+15;video;1;28;2018;11.24;5;24;1;5;0;0;0;0;0
EMPRESAI;1,52015E+15;photo;1;28;2018;11.15;19;0;0;18;0;1;0;0;0
EMPRESAI;1,52014E+15;video;1;28;2018;11.09;22;25;2;19;1;1;0;1;0
EMPRESAI;1,52013E+15;video;1;28;2018;10.55;21;31;1;20;0;1;0;0;0
EMPRESAI;1,52012E+15;video;1;28;2018;10.43;15;27;3;13;1;1;0;0;0
EMPRESAI;1,51974E+15;photo;1;28;2018;0.52;58;3;0;56;0;0;0;2;0
EMPRESAI;1,51883E+15;video;1;27;2018;6.04;27;1;4;24;2;1;0;0;0
EMPRESAI;1,51849E+15;video;1;27;2018;0.41;33;0;0;30;0;3;0;0;0
EMPRESAI;1,51753E+15;photo;1;26;2018;1.32;249;166;16;242;6;1;0;0;0
EMPRESAI;1,51675E+15;photo;1;25;2018;5.59;31;3;0;30;0;1;0;0;0
EMPRESAI;1,51599E+15;video;1;24;2018;10.41;160;4097;382;133;20;2;4;1;0
EMPRESAI;1,51588E+15;photo;1;24;2018;8.23;53;10;6;49;2;2;0;0;0
EMPRESAI;1,51447E+15;video;1;23;2018;2.17;53;7;1;48;2;2;1;0;0
EMPRESAI;1,51351E+15;photo;1;22;2018;4.43;97;0;0;78;0;1;18;0;0
EMPRESAI;1,51325E+15;video;1;21;2018;21.07;86;7;4;82;3;1;0;0;0
EMPRESAI;1,51298E+15;status;1;21;2018;14.25;27;1;0;27;0;0;0;0;0
EMPRESAI;1,51265E+15;photo;1;21;2018;7.59;63;6;1;60;0;3;0;0;0
EMPRESAI;1,51062E+15;photo;1;19;2018;7.06;80;10;0;76;1;3;0;0;0
EMPRESAI;1,51048E+15;video;1;19;2018;3.25;38;0;4;37;1;0;0;0;0
EMPRESAI;1,50969E+15;photo;1;18;2018;7.51;46;4;0;44;1;1;0;0;0
EMPRESAI;1,50953E+15;photo;1;18;2018;3.52;33;7;0;30;0;3;0;0;0
EMPRESAI;1,50942E+15;photo;1;18;2018;0.14;57;1;1;57;0;0;0;0;0
EMPRESAI;1,50703E+15;photo;1;15;2018;9.14;76;7;0;72;3;1;0;0;0
EMPRESAI;1,50608E+15;photo;1;14;2018;6.29;106;71;10;103;0;0;3;0;0
EMPRESAI;1,50587E+15;photo;1;13;2018;23.55;113;113;0;108;1;2;2;0;0
EMPRESAI;1,50551E+15;status;1;13;2018;13.44;24;0;0;24;0;0;0;0;0
EMPRESAI;1,50549E+15;photo;1;13;2018;13.07;35;2;0;30;0;1;1;3;0
EMPRESAI;1,505E+15;photo;1;13;2018;2.42;238;151;78;231;4;3;0;0;0
EMPRESAI;1,50496E+15;photo;1;13;2018;1.57;1013;16;1;865;120;0;28;0;0
EMPRESAI;1,50495E+15;photo;1;13;2018;1.48;28;0;0;28;0;0;0;0;0
EMPRESAI;1,50446E+15;photo;1;12;2018;11.07;41;0;1;38;1;2;0;0;0
EMPRESAI;1,50445E+15;photo;1;12;2018;10.54;42;0;0;37;2;0;3;0;0
EMPRESAI;1,50441E+15;photo;1;12;2018;10.03;48;3;0;47;1;0;0;0;0
EMPRESAI;1,50437E+15;link;1;12;2018;9.18;66;0;2;66;0;0;0;0;0
EMPRESAI;1,50397E+15;status;1;11;2018;21.42;47;1;0;45;0;0;1;1;0
EMPRESAI;1,50318E+15;status;1;11;2018;0.04;26;0;0;26;0;0;0;0;0
EMPRESAI;1,50247E+15;video;1;10;2018;5.38;21;15;1;18;2;0;1;0;0
EMPRESAI;1,50219E+15;photo;1;9;2018;21.46;42;3;0;41;0;1;0;0;0
EMPRESAI;1,50172E+15;video;1;9;2018;10.24;55;785;83;42;10;1;1;1;0
EMPRESAI;1,50161E+15;photo;1;9;2018;8.14;43;0;3;38;1;4;0;0;0
EMPRESAI;1,50135E+15;photo;1;9;2018;1.47;11;0;0;10;1;0;0;0;0
EMPRESAI;1,50133E+15;photo;1;9;2018;1.12;19;0;1;19;0;0;0;0;0
EMPRESAI;1,50133E+15;photo;1;9;2018;1.10;6;0;1;6;0;0;0;0;0
EMPRESAI;1,50133E+15;photo;1;9;2018;1.09;10;0;1;10;0;0;0;0;0
EMPRESAI;1,50133E+15;photo;1;9;2018;1.08;18;0;1;18;0;0;0;0;0
EMPRESAI;1,50133E+15;photo;1;9;2018;1.07;14;0;1;14;0;0;0;0;0
EMPRESAI;1,50131E+15;photo;1;9;2018;0.38;4;0;0;3;0;0;1;0;0
EMPRESAI;1,5013E+15;photo;1;9;2018;0.17;11;2;1;10;1;0;0;0;0
EMPRESAI;1,50125E+15;status;1;8;2018;23.06;34;0;0;32;0;0;0;2;0
EMPRESAI;1,50049E+15;photo;1;8;2018;6.44;41;4;2;40;0;1;0;0;0
EMPRESAI;1,50043E+15;status;1;8;2018;5.37;36;0;0;36;0;0;0;0;0
EMPRESAI;1,50039E+15;photo;1;8;2018;4.39;31;6;0;29;0;2;0;0;0
EMPRESAI;1,50035E+15;photo;1;8;2018;3.35;22;5;0;22;0;0;0;0;0
EMPRESAI;1,50033E+15;photo;1;8;2018;2.50;19;0;0;19;0;0;0;0;0
EMPRESAI;1,50019E+15;status;1;7;2018;23.31;45;1;0;42;3;0;0;0;0
EMPRESAI;1,50012E+15;photo;1;7;2018;21.48;28;1;0;28;0;0;0;0;0
EMPRESAI;1,49949E+15;video;1;7;2018;8.06;137;660;198;113;23;0;0;1;0
EMPRESAI;1,4994E+15;photo;1;7;2018;5.58;59;7;0;56;3;0;0;0;0
EMPRESAI;1,49937E+15;photo;1;7;2018;5.13;169;157;5;161;2;6;0;0;0
EMPRESAI;1,49919E+15;status;1;7;2018;0.41;147;130;0;147;0;0;0;0;0
EMPRESAI;1,49908E+15;photo;1;6;2018;22.02;62;8;1;59;2;1;0;0;0
EMPRESAI;1,4984E+15;photo;1;6;2018;7.05;5;0;6;5;0;0;0;0;0
EMPRESAI;1,49702E+15;status;1;4;2018;23.08;45;0;0;45;0;0;0;0;0
EMPRESAI;1,49607E+15;photo;1;4;2018;0.50;43;17;0;41;1;1;0;0;0
EMPRESAI;1,49553E+15;video;1;3;2018;13.02;101;1753;227;83;15;1;2;0;0
EMPRESAI;1,49551E+15;photo;1;3;2018;12.28;22;0;0;22;0;0;0;0;0
EMPRESAI;1,49534E+15;video;1;3;2018;9.41;247;4255;572;204;37;1;3;2;0
EMPRESAI;1,49512E+15;photo;1;3;2018;4.17;132;24;0;131;0;1;0;0;0
EMPRESAI;1,49123E+15;photo;12;30;2017;4.48;49;0;0;49;0;0;0;0;0
EMPRESAI;1,49109E+15;status;12;30;2017;0.12;45;0;0;45;0;0;0;0;0
EMPRESAI;1,4902E+15;status;12;28;2017;22.52;14;0;0;14;0;0;0;0;0
EMPRESAI;1,4889E+15;video;12;27;2017;10.06;148;952;198;122;25;0;0;1;0
EMPRESAI;1,4888E+15;photo;12;27;2017;7.24;50;0;0;50;0;0;0;0;0
EMPRESAI;1,48865E+15;photo;12;27;2017;3.07;82;0;0;82;0;0;0;0;0
EMPRESAI;1,4886E+15;status;12;27;2017;1.11;45;4;0;45;0;0;0;0;0
EMPRESAI;1,48806E+15;video;12;26;2017;11;73;1191;134;59;12;0;0;1;1
EMPRESAI;1,48804E+15;photo;12;26;2017;10.29;16;2;0;16;0;0;0;0;0
EMPRESAI;1,48786E+15;photo;12;26;2017;6.17;31;1;0;31;0;0;0;0;0
EMPRESAI;1,4877E+15;video;12;26;2017;2.30;101;1738;119;64;34;1;1;1;0
EMPRESAI;1,48702E+15;photo;12;25;2017;7.50;15;0;0;14;0;0;0;1;0
EMPRESAI;1,48701E+15;photo;12;25;2017;7.42;71;14;7;70;0;0;0;1;0
EMPRESAI;1,487E+15;photo;12;25;2017;7.16;56;4;0;51;0;0;5;0;0
EMPRESAI;1,48674E+15;video;12;25;2017;0.01;62;263;86;54;7;1;0;0;0
EMPRESAI;1,4863E+15;photo;12;24;2017;12.05;113;79;9;109;4;0;0;0;0
EMPRESAI;1,48598E+15;video;12;24;2017;5.15;56;365;106;50;3;2;1;0;0
EMPRESAI;1,48591E+15;video;12;24;2017;3.17;66;659;108;61;4;0;0;1;0
EMPRESAI;1,48588E+15;photo;12;24;2017;2.22;40;0;0;40;0;0;0;0;0
EMPRESAI;1,48583E+15;photo;12;24;2017;0.28;35;4;0;35;0;0;0;0;0
EMPRESAI;1,48578E+15;photo;12;23;2017;22.55;29;0;0;29;0;0;0;0;0
EMPRESAI;1,48512E+15;photo;12;23;2017;5.12;28;5;0;28;0;0;0;0;0
EMPRESAI;1,48504E+15;status;12;23;2017;2.41;19;0;0;19;0;0;0;0;0
EMPRESAI;1,48503E+15;video;12;23;2017;2.21;3;0;0;3;0;0;0;0;0
EMPRESAI;1,48498E+15;video;12;23;2017;1.12;43;706;71;39;3;1;0;0;0
EMPRESAI;1,48451E+15;video;12;22;2017;11.15;26;61;6;25;1;0;0;0;0
EMPRESAI;1,48438E+15;photo;12;22;2017;8.14;29;0;2;28;0;1;0;0;0
EMPRESAI;1,4841E+15;video;12;22;2017;0.22;10;0;0;10;0;0;0;0;0
EMPRESAI;1,4841E+15;video;12;22;2017;0.21;18;96;9;12;4;2;0;0;0
EMPRESAI;1,48403E+15;video;12;21;2017;22.41;67;558;43;55;7;1;4;0;0
EMPRESAI;1,48369E+15;video;12;21;2017;12.13;37;40;1;35;2;0;0;0;0
EMPRESAI;1,48345E+15;video;12;21;2017;7.01;95;831;87;86;7;1;0;1;0
EMPRESAI;1,48339E+15;video;12;21;2017;5.26;88;967;86;67;21;0;0;0;0
EMPRESAI;1,48326E+15;photo;12;21;2017;0.41;24;0;0;24;0;0;0;0;0
EMPRESAI;1,48325E+15;status;12;21;2017;0.15;20;0;0;20;0;0;0;0;0
EMPRESAI;1,48323E+15;status;12;20;2017;23.48;22;4;5;22;0;0;0;0;0
EMPRESAI;1,48291E+15;photo;12;20;2017;13.32;36;3;0;35;0;0;1;0;0
EMPRESAI;1,48283E+15;video;12;20;2017;11.30;18;0;0;18;0;0;0;0;0
EMPRESAI;1,48282E+15;video;12;20;2017;11.27;77;511;36;45;26;2;1;0;3
EMPRESAI;1,48276E+15;video;12;20;2017;10.29;113;801;124;104;7;1;1;0;0
EMPRESAI;1,4826E+15;photo;12;20;2017;6.34;61;6;0;59;2;0;0;0;0
EMPRESAI;1,48256E+15;video;12;20;2017;5.28;66;178;11;55;9;0;1;1;0
EMPRESAI;1,48253E+15;photo;12;20;2017;4.15;65;7;0;63;2;0;0;0;0
EMPRESAI;1,48252E+15;photo;12;20;2017;4.03;39;5;0;37;2;0;0;0;0
EMPRESAI;1,48252E+15;photo;12;20;2017;3.57;51;5;0;49;2;0;0;0;0
EMPRESAI;1,4825E+15;photo;12;20;2017;3.12;77;9;0;70;6;1;0;0;0
EMPRESAI;1,4817E+15;photo;12;19;2017;3.10;145;4;2;137;2;6;0;0;0
EMPRESAI;1,48018E+15;video;12;17;2017;10.01;139;687;274;117;18;1;2;1;0
EMPRESAI;1,48015E+15;photo;12;17;2017;9.04;44;5;1;41;1;1;1;0;0
EMPRESAI;1,48009E+15;status;12;17;2017;7.49;53;7;0;52;0;0;0;1;0
EMPRESAI;1,47982E+15;photo;12;17;2017;0.28;369;351;15;361;7;1;0;0;0
EMPRESAI;1,47941E+15;photo;12;16;2017;12.14;63;3;0;62;0;0;0;1;0
EMPRESAI;1,47921E+15;video;12;16;2017;8.38;299;933;520;245;47;0;6;0;1
EMPRESAI;1,47833E+15;video;12;15;2017;10.34;265;1343;450;224;26;12;3;0;0
EMPRESAI;1,4782E+15;photo;12;15;2017;8.31;109;42;1;106;0;3;0;0;0
EMPRESAI;1,47794E+15;status;12;15;2017;2.49;66;1;0;66;0;0;0;0;0
EMPRESAI;1,47776E+15;photo;12;14;2017;21.22;104;22;0;102;1;1;0;0;0
EMPRESAI;1,47655E+15;status;12;13;2017;11.25;121;3;0;115;0;2;3;0;1
EMPRESAI;1,47639E+15;video;12;13;2017;8.01;63;0;0;61;1;0;1;0;0
EMPRESAI;1,47529E+15;photo;12;12;2017;1.41;186;3;0;181;2;0;3;0;0
EMPRESAI;1,47475E+15;photo;12;11;2017;12.46;58;6;0;48;2;0;8;0;0
EMPRESAI;1,47384E+15;video;12;10;2017;12.53;99;1150;266;69;23;2;4;1;0
EMPRESAI;1,47368E+15;video;12;10;2017;9.48;303;1489;483;177;118;1;5;1;1
EMPRESAI;1,47367E+15;photo;12;10;2017;9.30;109;25;5;107;1;1;0;0;0
EMPRESAI;1,47177E+15;status;12;8;2017;7.31;306;279;4;298;5;3;0;0;0
EMPRESAI;1,47159E+15;photo;12;8;2017;2.23;95;14;0;85;0;0;5;0;5
EMPRESAI;1,47073E+15;photo;12;7;2017;4.22;61;14;0;59;1;1;0;0;0
EMPRESAI;1,47061E+15;photo;12;7;2017;0.45;53;3;0;51;1;0;1;0;0
EMPRESAI;1,47016E+15;video;12;6;2017;13.03;23;0;0;23;0;0;0;0;0
EMPRESAI;1,47016E+15;video;12;6;2017;13.01;93;440;165;50;30;3;7;3;0
EMPRESAI;1,47012E+15;photo;12;6;2017;11.55;46;15;0;42;0;2;0;2;0
EMPRESAI;1,46999E+15;video;12;6;2017;9.59;45;0;0;45;0;0;0;0;0
EMPRESAI;1,46998E+15;video;12;6;2017;9.57;228;4267;572;175;33;0;19;1;0
EMPRESAI;1,46968E+15;video;12;6;2017;2.11;14;0;0;14;0;0;0;0;0
EMPRESAI;1,46967E+15;video;12;6;2017;2.08;56;1226;75;50;3;2;1;0;0
EMPRESAI;1,46957E+15;video;12;5;2017;23.59;166;1834;335;137;22;2;4;0;1
EMPRESAI;1,46948E+15;photo;12;5;2017;21.48;120;29;1;116;3;1;0;0;0
EMPRESAI;1,46911E+15;photo;12;5;2017;12.26;111;79;11;106;1;4;0;0;0
EMPRESAI;1,469E+15;video;12;5;2017;11.01;355;7543;428;161;192;0;1;1;0
EMPRESAI;1,46788E+15;photo;12;4;2017;7.26;26;0;1;26;0;0;0;0;0
EMPRESAI;1,46786E+15;photo;12;4;2017;7.02;36;5;1;31;0;2;0;0;3
EMPRESAI;1,46616E+15;video;12;2;2017;10.50;83;49;1;74;0;2;7;0;0
EMPRESAI;1,46597E+15;photo;12;2;2017;6.50;207;16;0;187;3;4;13;0;0
EMPRESAI;1,46484E+15;photo;12;1;2017;2.12;271;239;15;268;3;0;0;0;0
EMPRESAI;1,46441E+15;photo;11;30;2017;15.14;47;2;0;47;0;0;0;0;0
EMPRESAI;1,46402E+15;video;11;30;2017;10.31;139;2609;154;108;17;4;2;7;1
EMPRESAI;1,464E+15;photo;11;30;2017;10.03;57;10;1;53;0;4;0;0;0
EMPRESAI;1,46379E+15;video;11;30;2017;6.10;145;1335;131;129;12;1;0;3;0
EMPRESAI;1,46324E+15;photo;11;29;2017;15.25;47;2;1;47;0;0;0;0;0
EMPRESAI;1,46319E+15;photo;11;29;2017;14.24;42;9;0;39;3;0;0;0;0
EMPRESAI;1,46183E+15;photo;11;28;2017;6.53;515;567;13;509;3;2;1;0;0
EMPRESAI;1,46181E+15;status;11;28;2017;6.19;90;4;0;90;0;0;0;0;0
EMPRESAI;1,46034E+15;photo;11;27;2017;0.04;247;193;3;237;5;5;0;0;0
EMPRESAI;1,45973E+15;photo;11;26;2017;8.24;55;2;0;41;0;0;0;14;0
EMPRESAI;1,45867E+15;photo;11;25;2017;4.19;85;1;0;84;1;0;0;0;0
EMPRESAI;1,45807E+15;photo;11;24;2017;11.24;86;59;0;83;3;0;0;0;0
EMPRESAI;1,45763E+15;photo;11;24;2017;2.23;272;10194;25;256;5;9;2;0;0
EMPRESAI;1,45719E+15;photo;11;23;2017;14.24;23;1;0;23;0;0;0;0;0
EMPRESAI;1,45702E+15;status;11;23;2017;11.08;81;28;0;80;1;0;0;0;0
EMPRESAI;1,45663E+15;photo;11;23;2017;0.41;28;2;0;28;0;0;0;0;0
EMPRESAI;1,45662E+15;photo;11;23;2017;0.39;49;23;10;49;0;0;0;0;0
EMPRESAI;1,45581E+15;status;11;22;2017;3.57;77;17;0;76;1;0;0;0;0
EMPRESAI;1,45578E+15;photo;11;22;2017;3.07;284;192;121;280;4;0;0;0;0
EMPRESAI;1,45533E+15;photo;11;21;2017;13.22;31;0;0;27;0;1;3;0;0
EMPRESAI;1,45532E+15;status;11;21;2017;13.08;67;16;0;66;1;0;0;0;0
EMPRESAI;1,45501E+15;photo;11;21;2017;7.32;165;169;62;162;1;2;0;0;0
EMPRESAI;1,45478E+15;status;11;21;2017;0.53;79;2;0;79;0;0;0;0;0
EMPRESAI;1,45474E+15;photo;11;20;2017;23.49;184;131;2;182;2;0;0;0;0
EMPRESAI;1,45442E+15;photo;11;20;2017;15.29;105;56;0;97;3;3;2;0;0
EMPRESAI;1,45367E+15;photo;11;19;2017;22.24;213;64;8;205;3;5;0;0;0
EMPRESAI;1,45367E+15;photo;11;19;2017;22.16;382;448;8;376;5;1;0;0;0
EMPRESAI;1,451E+15;photo;11;17;2017;1.52;95;3;0;92;2;1;0;0;0
EMPRESAI;1,44817E+15;photo;11;14;2017;1.25;244;199;12;232;4;8;0;0;0
EMPRESAI;1,44744E+15;photo;11;13;2017;6.38;353;383;11;348;5;0;0;0;0
EMPRESAI;1,44655E+15;photo;11;12;2017;6.16;269;311;8;264;5;0;0;0;0
EMPRESAI;1,44571E+15;photo;11;11;2017;9.26;332;316;9;325;6;1;0;0;0
EMPRESAI;1,44469E+15;photo;11;10;2017;9.49;66;21;0;63;2;1;0;0;0
EMPRESAI;1,44379E+15;photo;11;9;2017;8.18;85;1;0;79;0;1;0;5;0
EMPRESAI;1,44342E+15;photo;11;8;2017;20.51;350;498;15;339;6;5;0;0;0
EMPRESAI;1,44272E+15;photo;11;8;2017;4.54;259;292;16;251;5;2;0;1;0
EMPRESAI;1,44101E+15;photo;11;6;2017;5.20;111;68;0;109;2;0;0;0;0
EMPRESAI;1,43737E+15;status;11;2;2017;1.45;47;5;0;46;1;0;0;0;0
EMPRESAI;1,43723E+15;status;11;1;2017;21.25;72;4;0;72;0;0;0;0;0
EMPRESAI;1,43494E+15;status;10;30;2017;8.18;135;34;0;133;2;0;0;0;0
EMPRESAI;1,43379E+15;photo;10;29;2017;1.05;28;0;0;28;0;0;0;0;0
EMPRESAI;1,43379E+15;photo;10;29;2017;1.03;61;1;0;61;0;0;0;0;0
EMPRESAI;1,43379E+15;photo;10;29;2017;1.01;21;0;0;21;0;0;0;0;0
EMPRESAI;1,43379E+15;photo;10;29;2017;0.56;27;0;0;27;0;0;0;0;0
EMPRESAI;1,43378E+15;photo;10;29;2017;0.53;15;0;1;15;0;0;0;0;0
EMPRESAI;1,43334E+15;status;10;28;2017;11.55;70;0;0;62;0;0;0;8;0
EMPRESAI;1,43311E+15;photo;10;28;2017;7.21;194;47;0;191;0;3;0;0;0
EMPRESAI;1,43059E+15;status;10;25;2017;13.44;46;0;0;46;0;0;0;0;0
EMPRESAI;1,42577E+15;status;10;20;2017;3.10;50;1;0;49;0;1;0;0;0
EMPRESAI;1,42499E+15;photo;10;19;2017;6.01;164;53;0;152;2;10;0;0;0
EMPRESAI;1,42434E+15;photo;10;18;2017;9.22;125;4;0;116;9;0;0;0;0
EMPRESAI;1,42405E+15;photo;10;18;2017;1.35;356;119;21;345;7;4;0;0;0
EMPRESAI;1,42323E+15;status;10;17;2017;6.04;79;1;0;79;0;0;0;0;0
EMPRESAI;1,42298E+15;photo;10;16;2017;22.43;361;479;15;356;4;1;0;0;0
EMPRESAI;1,42244E+15;video;10;16;2017;9.17;517;5514;388;243;220;8;43;3;0
EMPRESAI;1,42244E+15;photo;10;16;2017;9.11;75;6;0;67;0;6;0;0;2
EMPRESAI;1,42227E+15;photo;10;16;2017;5.02;73;2;0;71;0;1;0;0;1
EMPRESAI;1,4221E+15;photo;10;15;2017;23.10;411;566;20;399;12;0;0;0;0
EMPRESAI;1,42078E+15;video;10;14;2017;10.59;302;2497;425;228;47;6;18;3;0
EMPRESAI;1,42066E+15;video;10;14;2017;9.08;349;4300;264;296;35;3;14;0;1
EMPRESAI;1,42045E+15;photo;10;14;2017;4.01;215;19;0;206;3;5;1;0;0
EMPRESAI;1,41964E+15;photo;10;13;2017;6.15;201;104;12;194;7;0;0;0;0
EMPRESAI;1,4189E+15;photo;10;12;2017;9.09;119;38;26;115;1;3;0;0;0
EMPRESAI;1,41815E+15;video;10;11;2017;11.08;141;529;148;102;20;0;15;3;1
EMPRESAI;1,41794E+15;photo;10;11;2017;6.33;81;6;0;79;0;1;1;0;0
EMPRESAI;1,41719E+15;photo;10;10;2017;8.44;104;7;1;99;1;4;0;0;0
EMPRESAI;1,417E+15;status;10;10;2017;3.34;147;21;0;143;4;0;0;0;0
EMPRESAI;1,41648E+15;video;10;9;2017;12.25;137;497;71;76;48;2;11;0;0
EMPRESAI;1,41643E+15;video;10;9;2017;11.36;179;3343;147;160;17;1;1;0;0
EMPRESAI;1,41641E+15;status;10;9;2017;11.15;62;3;0;59;2;1;0;0;0
EMPRESAI;1,41629E+15;video;10;9;2017;9.17;286;3022;212;254;27;0;1;2;2
EMPRESAI;1,41626E+15;status;10;9;2017;8.25;273;206;2;268;3;2;0;0;0
EMPRESAI;1,41622E+15;photo;10;9;2017;7.25;125;4;0;125;0;0;0;0;0
EMPRESAI;1,41548E+15;video;10;8;2017;9.14;119;139;18;109;7;3;0;0;0
EMPRESAI;1,41535E+15;photo;10;8;2017;6.23;328;247;14;320;7;1;0;0;0
EMPRESAI;1,41447E+15;video;10;7;2017;8.46;446;5386;421;392;37;6;8;3;0
EMPRESAI;1,41437E+15;photo;10;7;2017;6.27;304;239;4;301;1;0;0;2;0
EMPRESAI;1,41432E+15;status;10;7;2017;4.59;49;0;0;49;0;0;0;0;0
EMPRESAI;1,41364E+15;photo;10;6;2017;9.37;123;4;0;119;1;3;0;0;0
EMPRESAI;1,413E+15;status;10;5;2017;14.03;121;74;1;120;1;0;0;0;0
EMPRESAI;1,41274E+15;video;10;5;2017;9.17;307;4272;321;260;32;5;3;7;0
EMPRESAI;1,41272E+15;photo;10;5;2017;8.35;64;2;3;63;0;1;0;0;0
EMPRESAI;1,41257E+15;video;10;5;2017;5.11;314;4340;261;280;29;1;3;1;0
EMPRESAI;1,41252E+15;photo;10;5;2017;3.43;388;319;2;382;3;0;0;3;0
EMPRESAI;1,41198E+15;photo;10;4;2017;10.24;186;36;1;181;1;4;0;0;0
EMPRESAI;1,41184E+15;status;10;4;2017;7;108;0;0;107;1;0;0;0;0
EMPRESAI;1,4112E+15;photo;10;3;2017;11.15;117;5;0;111;1;0;0;5;0
EMPRESAI;1,41053E+15;video;10;2;2017;14.47;62;351;10;48;12;0;1;1;0
EMPRESAI;1,41039E+15;video;10;2;2017;12.19;163;3392;114;122;24;3;7;7;0
EMPRESAI;1,41031E+15;video;10;2;2017;10.56;215;3202;199;186;22;2;4;1;0
EMPRESAI;1,41019E+15;video;10;2;2017;9.11;416;7208;509;365;41;4;2;4;0
EMPRESAI;1,41007E+15;photo;10;2;2017;6.26;256;261;12;253;3;0;0;0;0
EMPRESAI;1,40947E+15;video;10;1;2017;12.29;154;1646;82;122;19;3;9;1;0
EMPRESAI;1,40937E+15;photo;10;1;2017;10.10;70;4;0;68;2;0;0;0;0
EMPRESAI;1,40906E+15;photo;10;1;2017;1.01;42;2;0;42;0;0;0;0;0
EMPRESAI;1,40863E+15;photo;9;30;2017;12;54;0;1;52;2;0;0;0;0
EMPRESAI;1,40862E+15;photo;9;30;2017;11.48;28;0;3;27;0;1;0;0;0
EMPRESAI;1,40768E+15;video;9;29;2017;12.18;120;457;13;93;8;0;19;0;0
EMPRESAI;1,40754E+15;video;9;29;2017;9.36;293;2762;229;215;74;1;2;0;1
EMPRESAI;1,40754E+15;photo;9;29;2017;9.27;61;0;2;60;1;0;0;0;0
EMPRESAI;1,40748E+15;photo;9;29;2017;8.17;210;254;12;197;10;2;1;0;0
EMPRESAI;1,40672E+15;photo;9;28;2017;9.16;137;12;0;130;2;1;0;4;0
EMPRESAI;1,40593E+15;video;9;27;2017;8.18;306;4444;329;265;28;1;11;1;0
EMPRESAI;1,40578E+15;photo;9;27;2017;3;333;256;12;324;5;4;0;0;0
EMPRESAI;1,4054E+15;video;9;26;2017;13.19;102;64;1;92;6;0;4;0;0
EMPRESAI;1,40516E+15;video;9;26;2017;8.50;246;4240;310;213;25;1;5;2;0
EMPRESAI;1,40501E+15;status;9;26;2017;4.05;102;14;0;102;0;0;0;0;0
EMPRESAI;1,40493E+15;video;9;26;2017;2.05;288;3287;228;241;31;4;12;0;0
EMPRESAI;1,40485E+15;photo;9;25;2017;23.37;295;338;11;291;3;1;0;0;0
EMPRESAI;1,4048E+15;status;9;25;2017;21.28;60;3;0;59;1;0;0;0;0
EMPRESAI;1,40434E+15;video;9;25;2017;10.35;708;17404;913;525;157;6;14;4;2
EMPRESAI;1,40428E+15;photo;9;25;2017;9.07;463;424;6;452;5;5;1;0;0
EMPRESAI;1,40242E+15;photo;9;23;2017;0.16;337;662;23;330;6;1;0;0;0
EMPRESAI;1,40212E+15;photo;9;22;2017;14.28;63;6;0;61;2;0;0;0;0
EMPRESAI;1,40097E+15;video;9;21;2017;8.06;79;8;0;79;0;0;0;0;0
EMPRESAI;1,40096E+15;video;9;21;2017;8.01;634;10960;783;540;70;5;11;8;0
EMPRESAI;1,40066E+15;status;9;20;2017;22.42;97;11;0;96;0;1;0;0;0
EMPRESAI;1,40016E+15;video;9;20;2017;10.01;303;3593;264;253;35;7;6;2;0
EMPRESAI;1,40007E+15;status;9;20;2017;7.22;239;250;1;231;4;0;0;4;0
EMPRESAI;1,39943E+15;photo;9;19;2017;13.15;69;4;2;66;2;1;0;0;0
EMPRESAI;1,39929E+15;video;9;19;2017;10.20;368;6942;366;316;34;6;2;10;0
EMPRESAI;1,39921E+15;status;9;19;2017;8.44;302;358;2;290;7;4;0;1;0
EMPRESAI;1,39849E+15;video;9;18;2017;11.24;382;5779;324;307;50;6;15;1;3
EMPRESAI;1,39836E+15;video;9;18;2017;9;425;3892;430;361;51;4;4;4;1
EMPRESAI;1,39817E+15;photo;9;18;2017;2.50;325;536;20;316;6;3;0;0;0
EMPRESAI;1,39814E+15;photo;9;18;2017;1.51;122;25;0;118;1;3;0;0;0
EMPRESAI;1,39683E+15;video;9;16;2017;12.10;111;462;16;94;12;0;3;2;0
EMPRESAI;1,3967E+15;video;9;16;2017;10.07;51;0;0;50;1;0;0;0;0
